latitude,longitude,rain_season_mean,rain_season_sd,rain_season_min,rain_season_max,rain_14d,tmin_season_mean,tmin_season_sd,tmin_season_min,tmin_season_max,tmin_14d,tmax_season_mean,tmax_season_sd,tmax_season_min,tmax_season_max,tmax_14d,wind_season_mean,wind_season_sd,wind_season_min,wind_season_max,wind_14d,solar_season_mean,solar_season_sd,solar_season_min,solar_season_max,solar_14d,rh_season_mean,rh_season_sd,rh_season_min,rh_season_max,rh_14d,rain_season_total_mm,rain_season_total_sd,rain_m01_mean,rain_m01_sd,tmin_m01_mean,tmin_m01_sd,tmax_m01_mean,tmax_m01_sd,wind_m01_mean,wind_m01_sd,solar_m01_mean,solar_m01_sd,rh_m01_mean,rh_m01_sd,rain_m02_mean,rain_m02_sd,tmin_m02_mean,tmin_m02_sd,tmax_m02_mean,tmax_m02_sd,wind_m02_mean,wind_m02_sd,solar_m02_mean,solar_m02_sd,rh_m02_mean,rh_m02_sd,rain_m03_mean,rain_m03_sd,tmin_m03_mean,tmin_m03_sd,tmax_m03_mean,tmax_m03_sd,wind_m03_mean,wind_m03_sd,solar_m03_mean,solar_m03_sd,rh_m03_mean,rh_m03_sd,rain_m04_mean,rain_m04_sd,tmin_m04_mean,tmin_m04_sd,tmax_m04_mean,tmax_m04_sd,wind_m04_mean,wind_m04_sd,solar_m04_mean,solar_m04_sd,rh_m04_mean,rh_m04_sd,rain_m05_mean,rain_m05_sd,tmin_m05_mean,tmin_m05_sd,tmax_m05_mean,tmax_m05_sd,wind_m05_mean,wind_m05_sd,solar_m05_mean,solar_m05_sd,rh_m05_mean,rh_m05_sd,rain_m06_mean,rain_m06_sd,tmin_m06_mean,tmin_m06_sd,tmax_m06_mean,tmax_m06_sd,wind_m06_mean,wind_m06_sd,solar_m06_mean,solar_m06_sd,rh_m06_mean,rh_m06_sd,rain_m07_mean,rain_m07_sd,tmin_m07_mean,tmin_m07_sd,tmax_m07_mean,tmax_m07_sd,wind_m07_mean,wind_m07_sd,solar_m07_mean,solar_m07_sd,rh_m07_mean,rh_m07_sd,rain_m08_mean,rain_m08_sd,tmin_m08_mean,tmin_m08_sd,tmax_m08_mean,tmax_m08_sd,wind_m08_mean,wind_m08_sd,solar_m08_mean,solar_m08_sd,rh_m08_mean,rh_m08_sd,rain_m09_mean,rain_m09_sd,tmin_m09_mean,tmin_m09_sd,tmax_m09_mean,tmax_m09_sd,wind_m09_mean,wind_m09_sd,solar_m09_mean,solar_m09_sd,rh_m09_mean,rh_m09_sd,rain_m10_mean,rain_m10_sd,tmin_m10_mean,tmin_m10_sd,tmax_m10_mean,tmax_m10_sd,wind_m10_mean,wind_m10_sd,solar_m10_mean,solar_m10_sd,rh_m10_mean,rh_m10_sd,rain_m11_mean,rain_m11_sd,tmin_m11_mean,tmin_m11_sd,tmax_m11_mean,tmax_m11_sd,wind_m11_mean,wind_m11_sd,solar_m11_mean,solar_m11_sd,rh_m11_mean,rh_m11_sd,rain_m12_mean,rain_m12_sd,tmin_m12_mean,tmin_m12_sd,tmax_m12_mean,tmax_m12_sd,wind_m12_mean,wind_m12_sd,solar_m12_mean,solar_m12_sd,rh_m12_mean,rh_m12_sd
24.071640,87.166444,7.275,2.768,0.320,19.270,15.407,22.544,0.920,12.870,26.380,24.918,34.672,1.552,30.170,46.600,31.026,3.098,0.349,1.600,4.400,4.012,16.267,1.255,12.760,21.700,16.264,81.534,4.644,50.680,91.480,88.575,1113.16,189.09,0.343,0.396,5.815,1.118,27.543,1.657,2.723,0.276,12.495,1.249,59.973,9.284,0.497,0.517,8.452,1.608,33.096,2.276,2.848,0.387,16.076,1.139,49.626,9.072,0.648,0.513,13.624,1.824,39.159,1.652,2.962,0.358,19.500,1.140,38.053,8.694,1.277,1.005,19.351,1.392,43.206,1.775,2.896,0.325,21.385,1.260,38.497,8.647,3.606,1.643,23.226,0.948,43.992,1.595,3.128,0.331,20.526,1.493,51.487,8.143,6.815,3.300,25.029,0.820,42.024,2.944,3.593,0.371,18.149,1.415,67.315,8.900,9.707,3.279,24.593,0.369,34.680,1.375,3.615,0.298,15.837,1.296,83.716,2.990,8.901,2.181,24.123,0.400,32.937,0.768,3.226,0.326,15.977,1.127,87.359,1.714,7.693,2.546,22.653,1.109,32.356,0.606,2.846,0.400,15.630,0.934,87.934,1.821,3.260,2.329,16.319,1.426,31.361,0.723,2.209,0.338,15.741,1.432,81.346,3.661,0.259,0.394,11.351,1.495,28.835,1.127,2.170,0.386,14.571,0.960,73.190,6.395,0.233,0.391,6.792,1.251,26.247,1.217,2.471,0.374,12.035,1.229,67.831,9.114
24.518670,84.888194,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.519000,84.890306,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.519300,84.892139,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.519410,84.892528,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.519420,84.892611,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.537390,84.891639,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.537500,84.883528,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.539780,84.889306,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.542030,84.869392,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.545720,84.869356,6.450,2.715,0.060,18.120,8.494,22.100,1.028,12.490,27.150,25.314,35.527,1.562,29.770,47.040,32.725,3.082,0.365,1.690,4.370,3.426,17.329,1.413,13.250,23.030,15.376,75.770,6.185,35.380,88.640,79.796,987.64,185.28,0.392,0.436,4.998,1.296,28.346,1.766,2.566,0.172,13.660,1.302,52.616,10.491,0.494,0.565,7.752,1.755,33.319,1.931,2.891,0.252,17.635,1.197,43.931,8.883,0.427,0.477,12.370,1.898,39.184,1.542,3.103,0.256,21.288,1.075,33.012,8.632,0.434,0.375,18.887,1.644,43.427,1.421,3.213,0.336,23.925,1.279,26.786,6.550,1.575,1.371,23.301,1.308,45.150,1.213,3.304,0.301,23.661,1.518,34.092,6.885,5.760,3.339,25.100,1.150,43.872,2.438,3.679,0.401,20.018,1.806,52.922,11.506,9.426,3.483,24.261,0.512,36.218,1.978,3.566,0.310,16.655,1.398,78.867,4.918,8.675,1.872,23.766,0.453,33.530,0.944,3.162,0.391,16.454,1.152,84.812,2.302,6.301,2.577,21.894,1.159,32.551,0.829,2.853,0.393,16.709,1.178,85.308,1.846,2.086,1.851,15.479,1.467,31.467,0.876,2.151,0.320,16.808,1.432,76.939,5.099,0.159,0.319,10.482,1.449,29.203,1.380,2.118,0.188,14.958,0.953,65.983,9.713,0.177,0.279,6.180,1.344,26.805,1.571,2.261,0.199,12.892,1.204,59.619,11.064
24.818630,84.335381,5.910,2.726,0.030,19.050,8.922,23.015,1.094,12.100,28.790,26.188,36.780,1.775,30.350,48.410,34.400,3.011,0.385,1.620,4.470,3.412,17.329,1.413,13.250,23.030,15.376,73.348,6.979,31.740,88.050,77.962,905.30,186.29,0.354,0.407,5.492,1.131,29.133,1.698,2.593,0.193,13.660,1.302,49.687,9.515,0.456,0.552,8.047,1.615,34.323,1.800,2.923,0.254,17.635,1.197,40.927,8.555,0.322,0.377,12.763,1.980,40.452,1.637,3.163,0.267,21.288,1.075,29.804,8.612,0.382,0.339,19.701,1.670,44.729,1.409,3.230,0.379,23.925,1.279,23.257,6.237,1.402,1.173,24.127,1.504,46.310,1.289,3.241,0.325,23.661,1.518,30.560,6.549,5.025,3.201,26.448,1.225,45.263,2.340,3.632,0.444,20.018,1.806,47.887,11.692,8.871,3.452,25.244,0.619,37.946,2.193,3.493,0.348,16.655,1.398,75.881,6.553,7.923,1.766,24.614,0.405,34.571,1.472,3.043,0.403,16.454,1.152,83.770,3.661,5.739,2.498,22.663,1.209,33.450,1.104,2.786,0.389,16.709,1.178,84.593,2.471,1.993,2.374,16.103,1.571,32.673,1.444,2.099,0.330,16.808,1.432,74.606,6.662,0.120,0.265,11.087,1.439,30.611,1.771,2.118,0.244,14.958,0.953,62.339,10.486,0.142,0.244,6.592,1.442,27.988,1.741,2.281,0.246,12.892,1.204,55.877,10.868
24.818700,84.338972,5.910,2.726,0.030,19.050,8.922,23.015,1.094,12.100,28.790,26.188,36.780,1.775,30.350,48.410,34.400,3.011,0.385,1.620,4.470,3.412,17.329,1.413,13.250,23.030,15.376,73.348,6.979,31.740,88.050,77.962,905.30,186.29,0.354,0.407,5.492,1.131,29.133,1.698,2.593,0.193,13.660,1.302,49.687,9.515,0.456,0.552,8.047,1.615,34.323,1.800,2.923,0.254,17.635,1.197,40.927,8.555,0.322,0.377,12.763,1.980,40.452,1.637,3.163,0.267,21.288,1.075,29.804,8.612,0.382,0.339,19.701,1.670,44.729,1.409,3.230,0.379,23.925,1.279,23.257,6.237,1.402,1.173,24.127,1.504,46.310,1.289,3.241,0.325,23.661,1.518,30.560,6.549,5.025,3.201,26.448,1.225,45.263,2.340,3.632,0.444,20.018,1.806,47.887,11.692,8.871,3.452,25.244,0.619,37.946,2.193,3.493,0.348,16.655,1.398,75.881,6.553,7.923,1.766,24.614,0.405,34.571,1.472,3.043,0.403,16.454,1.152,83.770,3.661,5.739,2.498,22.663,1.209,33.450,1.104,2.786,0.389,16.709,1.178,84.593,2.471,1.993,2.374,16.103,1.571,32.673,1.444,2.099,0.330,16.808,1.432,74.606,6.662,0.120,0.265,11.087,1.439,30.611,1.771,2.118,0.244,14.958,0.953,62.339,10.486,0.142,0.244,6.592,1.442,27.988,1.741,2.281,0.246,12.892,1.204,55.877,10.868
24.818720,84.335333,5.910,2.726,0.030,19.050,8.922,23.015,1.094,12.100,28.790,26.188,36.780,1.775,30.350,48.410,34.400,3.011,0.385,1.620,4.470,3.412,17.329,1.413,13.250,23.030,15.376,73.348,6.979,31.740,88.050,77.962,905.30,186.29,0.354,0.407,5.492,1.131,29.133,1.698,2.593,0.193,13.660,1.302,49.687,9.515,0.456,0.552,8.047,1.615,34.323,1.800,2.923,0.254,17.635,1.197,40.927,8.555,0.322,0.377,12.763,1.980,40.452,1.637,3.163,0.267,21.288,1.075,29.804,8.612,0.382,0.339,19.701,1.670,44.729,1.409,3.230,0.379,23.925,1.279,23.257,6.237,1.402,1.173,24.127,1.504,46.310,1.289,3.241,0.325,23.661,1.518,30.560,6.549,5.025,3.201,26.448,1.225,45.263,2.340,3.632,0.444,20.018,1.806,47.887,11.692,8.871,3.452,25.244,0.619,37.946,2.193,3.493,0.348,16.655,1.398,75.881,6.553,7.923,1.766,24.614,0.405,34.571,1.472,3.043,0.403,16.454,1.152,83.770,3.661,5.739,2.498,22.663,1.209,33.450,1.104,2.786,0.389,16.709,1.178,84.593,2.471,1.993,2.374,16.103,1.571,32.673,1.444,2.099,0.330,16.808,1.432,74.606,6.662,0.120,0.265,11.087,1.439,30.611,1.771,2.118,0.244,14.958,0.953,62.339,10.486,0.142,0.244,6.592,1.442,27.988,1.741,2.281,0.246,12.892,1.204,55.877,10.868
24.819370,84.335322,5.910,2.726,0.030,19.050,8.922,23.015,1.094,12.100,28.790,26.188,36.780,1.775,30.350,48.410,34.400,3.011,0.385,1.620,4.470,3.412,17.329,1.413,13.250,23.030,15.376,73.348,6.979,31.740,88.050,77.962,905.30,186.29,0.354,0.407,5.492,1.131,29.133,1.698,2.593,0.193,13.660,1.302,49.687,9.515,0.456,0.552,8.047,1.615,34.323,1.800,2.923,0.254,17.635,1.197,40.927,8.555,0.322,0.377,12.763,1.980,40.452,1.637,3.163,0.267,21.288,1.075,29.804,8.612,0.382,0.339,19.701,1.670,44.729,1.409,3.230,0.379,23.925,1.279,23.257,6.237,1.402,1.173,24.127,1.504,46.310,1.289,3.241,0.325,23.661,1.518,30.560,6.549,5.025,3.201,26.448,1.225,45.263,2.340,3.632,0.444,20.018,1.806,47.887,11.692,8.871,3.452,25.244,0.619,37.946,2.193,3.493,0.348,16.655,1.398,75.881,6.553,7.923,1.766,24.614,0.405,34.571,1.472,3.043,0.403,16.454,1.152,83.770,3.661,5.739,2.498,22.663,1.209,33.450,1.104,2.786,0.389,16.709,1.178,84.593,2.471,1.993,2.374,16.103,1.571,32.673,1.444,2.099,0.330,16.808,1.432,74.606,6.662,0.120,0.265,11.087,1.439,30.611,1.771,2.118,0.244,14.958,0.953,62.339,10.486,0.142,0.244,6.592,1.442,27.988,1.741,2.281,0.246,12.892,1.204,55.877,10.868
24.830940,84.335525,5.910,2.726,0.030,19.050,8.922,23.015,1.094,12.100,28.790,26.188,36.780,1.775,30.350,48.410,34.400,3.011,0.385,1.620,4.470,3.412,17.329,1.413,13.250,23.030,15.376,73.348,6.979,31.740,88.050,77.962,905.30,186.29,0.354,0.407,5.492,1.131,29.133,1.698,2.593,0.193,13.660,1.302,49.687,9.515,0.456,0.552,8.047,1.615,34.323,1.800,2.923,0.254,17.635,1.197,40.927,8.555,0.322,0.377,12.763,1.980,40.452,1.637,3.163,0.267,21.288,1.075,29.804,8.612,0.382,0.339,19.701,1.670,44.729,1.409,3.230,0.379,23.925,1.279,23.257,6.237,1.402,1.173,24.127,1.504,46.310,1.289,3.241,0.325,23.661,1.518,30.560,6.549,5.025,3.201,26.448,1.225,45.263,2.340,3.632,0.444,20.018,1.806,47.887,11.692,8.871,3.452,25.244,0.619,37.946,2.193,3.493,0.348,16.655,1.398,75.881,6.553,7.923,1.766,24.614,0.405,34.571,1.472,3.043,0.403,16.454,1.152,83.770,3.661,5.739,2.498,22.663,1.209,33.450,1.104,2.786,0.389,16.709,1.178,84.593,2.471,1.993,2.374,16.103,1.571,32.673,1.444,2.099,0.330,16.808,1.432,74.606,6.662,0.120,0.265,11.087,1.439,30.611,1.771,2.118,0.244,14.958,0.953,62.339,10.486,0.142,0.244,6.592,1.442,27.988,1.741,2.281,0.246,12.892,1.204,55.877,10.868
24.838440,84.335267,5.910,2.726,0.030,19.050,8.922,23.015,1.094,12.100,28.790,26.188,36.780,1.775,30.350,48.410,34.400,3.011,0.385,1.620,4.470,3.412,17.329,1.413,13.250,23.030,15.376,73.348,6.979,31.740,88.050,77.962,905.30,186.29,0.354,0.407,5.492,1.131,29.133,1.698,2.593,0.193,13.660,1.302,49.687,9.515,0.456,0.552,8.047,1.615,34.323,1.800,2.923,0.254,17.635,1.197,40.927,8.555,0.322,0.377,12.763,1.980,40.452,1.637,3.163,0.267,21.288,1.075,29.804,8.612,0.382,0.339,19.701,1.670,44.729,1.409,3.230,0.379,23.925,1.279,23.257,6.237,1.402,1.173,24.127,1.504,46.310,1.289,3.241,0.325,23.661,1.518,30.560,6.549,5.025,3.201,26.448,1.225,45.263,2.340,3.632,0.444,20.018,1.806,47.887,11.692,8.871,3.452,25.244,0.619,37.946,2.193,3.493,0.348,16.655,1.398,75.881,6.553,7.923,1.766,24.614,0.405,34.571,1.472,3.043,0.403,16.454,1.152,83.770,3.661,5.739,2.498,22.663,1.209,33.450,1.104,2.786,0.389,16.709,1.178,84.593,2.471,1.993,2.374,16.103,1.571,32.673,1.444,2.099,0.330,16.808,1.432,74.606,6.662,0.120,0.265,11.087,1.439,30.611,1.771,2.118,0.244,14.958,0.953,62.339,10.486,0.142,0.244,6.592,1.442,27.988,1.741,2.281,0.246,12.892,1.204,55.877,10.868
