date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Mean
04-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,16.53
05-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,16.48
06-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,16.1
07-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,15.82
08-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,15.86
09-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,15.7
10-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,15.67
11-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,15.22
12-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,14.98
13-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,14.62
14-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,14.43
15-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,14.25
16-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,14.34
17-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,14.11
18-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,13.94
19-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,13.75
20-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,13.43
21-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,13.06
22-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,12.74
23-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,12.68
24-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,12.37
25-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,12.6
26-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,12.18
27-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,12.25
28-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.89
29-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.77
30-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,12.04
01-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.88
02-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.4
03-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.3
04-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.23
05-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.74
06-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.84
07-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.2
08-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,11.26
09-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.89
10-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.78
11-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.58
12-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.61
13-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.66
14-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,10.35
15-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.95
16-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.42
17-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.22
18-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.27
19-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.03
20-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.82
21-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.8
22-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.01
23-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.21
24-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,9.13
25-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.98
26-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.57
27-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.51
28-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.66
29-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.37
30-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.18
31-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,8.8
01-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.99
02-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.19
03-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.87
04-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.54
05-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.58
06-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.88
07-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.78
08-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.57
09-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.47
10-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.31
11-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.16
12-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,6.86
13-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.23
14-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.37
15-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.99
16-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.28
17-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.9
18-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.83
19-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.88
20-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.64
21-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.79
22-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,7.95
23-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.09
24-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.34
25-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.18
26-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.07
27-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.19
28-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.23
29-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.43
30-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.69
31-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.17
01-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.12
02-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,8.97
03-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.36
04-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.86
05-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.96
06-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.78
07-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.91
08-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.92
09-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.75
10-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,9.59
11-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,10.38
12-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,10.4
13-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,10.85
14-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,10.88
15-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,11.48
16-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,11.56
17-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,11.37
18-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,11.76
19-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,12.2
20-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,12.56
21-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,12.41
22-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,12.71
23-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,12.8
24-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,12.91
25-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,13.05
26-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,13.19
27-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,13.13
28-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,13.28
29-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,13.19
01-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,13.61
02-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,14.12
03-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,14.03
04-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,14.08
05-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,14.09
06-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,13.8
07-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,14.05
08-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,14.68
09-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,14.91
10-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,15.07
11-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,15.38
12-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,15.45
13-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,15.7
14-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,15.55
15-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,15.62
16-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,15.91
17-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,16.54
18-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,16.78
19-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,16.86
20-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,17.27
21-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,17.26
22-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,17.11
23-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,17.26
24-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,17.77
25-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,18.38
26-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,18.43
27-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,18.61
28-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,18.8
29-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,19.24
30-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,18.99
31-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,19.1
01-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,19.13
02-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,19.35
03-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,19.44
04-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,19.53
05-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,19.73
06-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,20.57
07-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,20.89
08-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,21.07
09-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,20.86
10-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,20.97
11-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,20.94
12-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,21.31
13-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,21.73
14-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.02
15-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.25
16-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.98
17-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,23.02
18-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.62
19-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.65
20-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,23.01
21-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,23.12
22-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.8
23-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.87
24-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,22.73
25-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,23.29
26-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,23.49
27-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,23.94
28-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.09
29-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.37
30-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.53
01-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.45
02-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.49
03-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.34
04-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.15
05-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.38
06-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,24.72
07-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25
08-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.27
09-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.7
10-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.77
11-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.7
12-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.89
13-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.55
14-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.87
15-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.04
16-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.4
17-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.57
18-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.58
19-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.63
20-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.47
21-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.45
22-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.39
23-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.87
24-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.13
25-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.93
26-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.09
27-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.37
28-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.04
29-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.89
30-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.95
31-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27
01-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.14
02-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.25
03-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.66
04-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28.1
05-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.75
06-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.59
07-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.49
08-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.71
09-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.59
10-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28
11-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28.74
12-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28.52
13-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28.41
14-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28.63
15-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28.46
16-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,28.29
17-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.69
18-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.59
19-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.21
20-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.2
21-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.6
22-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.91
23-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.55
24-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.48
25-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.36
26-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.4
27-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.99
28-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.56
29-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.83
30-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.53
01-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.88
02-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.97
03-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.91
04-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,27.22
05-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.68
06-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.36
07-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.36
08-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.7
09-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.32
10-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.47
11-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.43
12-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.24
13-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.33
14-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.4
15-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.2
16-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.39
17-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.48
18-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.44
19-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.32
20-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.19
21-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.93
22-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.05
23-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.13
24-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.22
25-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,26.12
26-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.86
27-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.77
28-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.6
29-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.66
30-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.82
31-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.88
01-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.69
02-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.68
03-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.58
04-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.59
05-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.76
06-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.93
07-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.69
08-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.73
09-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.81
10-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.8
11-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.81
12-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.73
13-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.81
14-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.53
15-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.47
16-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.5
17-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.64
18-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.63
19-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.38
20-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.25
21-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.51
22-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.32
23-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.2
24-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.4
25-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.38
26-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.41
27-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.56
28-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,25.65
