State,District,Date(1995-2025),Lat,Lon,IMD_pr_Mean
BIHAR,GAYA,12-04-2025,24.6,84.7,0.01
BIHAR,GAYA,13-04-2025,24.6,84.7,0.05
BIHAR,GAYA,14-04-2025,24.6,84.7,0.2
BIHAR,GAYA,15-04-2025,24.6,84.7,0.49
BIHAR,GAYA,16-04-2025,24.6,84.7,0.67
BIHAR,GAYA,17-04-2025,24.6,84.7,0.19
BIHAR,GAYA,18-04-2025,24.6,84.7,0.29
BIHAR,GAYA,19-04-2025,24.6,84.7,0.06
BIHAR,GAYA,20-04-2025,24.6,84.7,0.14
BIHAR,GAYA,21-04-2025,24.6,84.7,0.56
BIHAR,GAYA,22-04-2025,24.6,84.7,0.19
BIHAR,GAYA,23-04-2025,24.6,84.7,0.18
BIHAR,GAYA,24-04-2025,24.6,84.7,1.19
BIHAR,GAYA,25-04-2025,24.6,84.7,0.68
BIHAR,GAYA,26-04-2025,24.6,84.7,0.08
BIHAR,GAYA,27-04-2025,24.6,84.7,0.14
BIHAR,GAYA,28-04-2025,24.6,84.7,0.25
BIHAR,GAYA,29-04-2025,24.6,84.7,0
BIHAR,GAYA,30-04-2025,24.6,84.7,0.15
BIHAR,GAYA,01-05-2025,24.6,84.7,0.01
BIHAR,GAYA,02-05-2025,24.6,84.7,0.23
BIHAR,GAYA,03-05-2025,24.6,84.7,0.02
BIHAR,GAYA,04-05-2025,24.6,84.7,0.28
BIHAR,GAYA,05-05-2025,24.6,84.7,0.09
BIHAR,GAYA,06-05-2025,24.6,84.7,0.76
BIHAR,GAYA,07-05-2025,24.6,84.7,0.25
BIHAR,GAYA,08-05-2025,24.6,84.7,0.43
BIHAR,GAYA,09-05-2025,24.6,84.7,0.2
BIHAR,GAYA,10-05-2025,24.6,84.7,1.13
BIHAR,GAYA,11-05-2025,24.6,84.7,0.69
BIHAR,GAYA,12-05-2025,24.6,84.7,1.47
BIHAR,GAYA,13-05-2025,24.6,84.7,0.5
BIHAR,GAYA,14-05-2025,24.6,84.7,0.05
BIHAR,GAYA,15-05-2025,24.6,84.7,0.28
BIHAR,GAYA,16-05-2025,24.6,84.7,1.07
BIHAR,GAYA,17-05-2025,24.6,84.7,0.44
BIHAR,GAYA,18-05-2025,24.6,84.7,0.95
BIHAR,GAYA,19-05-2025,24.6,84.7,0.25
BIHAR,GAYA,20-05-2025,24.6,84.7,1.38
BIHAR,GAYA,21-05-2025,24.6,84.7,1.95
BIHAR,GAYA,22-05-2025,24.6,84.7,0.55
BIHAR,GAYA,23-05-2025,24.6,84.7,0.75
BIHAR,GAYA,24-05-2025,24.6,84.7,0.62
BIHAR,GAYA,25-05-2025,24.6,84.7,0.56
BIHAR,GAYA,26-05-2025,24.6,84.7,2.13
BIHAR,GAYA,27-05-2025,24.6,84.7,3.44
BIHAR,GAYA,28-05-2025,24.6,84.7,5.04
BIHAR,GAYA,29-05-2025,24.6,84.7,0.55
BIHAR,GAYA,30-05-2025,24.6,84.7,0.19
BIHAR,GAYA,31-05-2025,24.6,84.7,4.03
BIHAR,GAYA,01-06-2025,24.6,84.7,1.46
BIHAR,GAYA,02-06-2025,24.6,84.7,0.44
BIHAR,GAYA,03-06-2025,24.6,84.7,0.25
BIHAR,GAYA,04-06-2025,24.6,84.7,0.87
BIHAR,GAYA,05-06-2025,24.6,84.7,1.86
BIHAR,GAYA,06-06-2025,24.6,84.7,1.01
BIHAR,GAYA,07-06-2025,24.6,84.7,3.44
BIHAR,GAYA,08-06-2025,24.6,84.7,5.15
BIHAR,GAYA,09-06-2025,24.6,84.7,2.69
BIHAR,GAYA,10-06-2025,24.6,84.7,0.58
BIHAR,GAYA,11-06-2025,24.6,84.7,0.69
BIHAR,GAYA,12-06-2025,24.6,84.7,1.91
BIHAR,GAYA,13-06-2025,24.6,84.7,1.05
BIHAR,GAYA,14-06-2025,24.6,84.7,2.13
BIHAR,GAYA,15-06-2025,24.6,84.7,3.69
BIHAR,GAYA,16-06-2025,24.6,84.7,1.79
BIHAR,GAYA,17-06-2025,24.6,84.7,5.22
BIHAR,GAYA,18-06-2025,24.6,84.7,10.2
BIHAR,GAYA,19-06-2025,24.6,84.7,8.64
BIHAR,GAYA,20-06-2025,24.6,84.7,9.08
BIHAR,GAYA,21-06-2025,24.6,84.7,5.85
BIHAR,GAYA,22-06-2025,24.6,84.7,5.09
BIHAR,GAYA,23-06-2025,24.6,84.7,8.13
BIHAR,GAYA,24-06-2025,24.6,84.7,6.24
BIHAR,GAYA,25-06-2025,24.6,84.7,8.24
BIHAR,GAYA,26-06-2025,24.6,84.7,8.42
BIHAR,GAYA,27-06-2025,24.6,84.7,8.26
BIHAR,GAYA,28-06-2025,24.6,84.7,10.81
BIHAR,GAYA,29-06-2025,24.6,84.7,10.32
BIHAR,GAYA,30-06-2025,24.6,84.7,11.15
BIHAR,GAYA,01-07-2025,24.6,84.7,5.7
BIHAR,GAYA,02-07-2025,24.6,84.7,6.97
BIHAR,GAYA,03-07-2025,24.6,84.7,7.84
BIHAR,GAYA,04-07-2025,24.6,84.7,7.31
BIHAR,GAYA,05-07-2025,24.6,84.7,13.04
BIHAR,GAYA,06-07-2025,24.6,84.7,16.29
BIHAR,GAYA,07-07-2025,24.6,84.7,7.93
BIHAR,GAYA,08-07-2025,24.6,84.7,5.77
BIHAR,GAYA,09-07-2025,24.6,84.7,9
BIHAR,GAYA,10-07-2025,24.6,84.7,9.59
BIHAR,GAYA,11-07-2025,24.6,84.7,8.22
BIHAR,GAYA,12-07-2025,24.6,84.7,11.43
BIHAR,GAYA,13-07-2025,24.6,84.7,4.67
BIHAR,GAYA,14-07-2025,24.6,84.7,8.57
BIHAR,GAYA,15-07-2025,24.6,84.7,9.98
BIHAR,GAYA,16-07-2025,24.6,84.7,10.52
BIHAR,GAYA,17-07-2025,24.6,84.7,9.89
BIHAR,GAYA,18-07-2025,24.6,84.7,6.73
BIHAR,GAYA,19-07-2025,24.6,84.7,5.99
BIHAR,GAYA,20-07-2025,24.6,84.7,10.23
BIHAR,GAYA,21-07-2025,24.6,84.7,7.52
BIHAR,GAYA,22-07-2025,24.6,84.7,7.03
BIHAR,GAYA,23-07-2025,24.6,84.7,7.47
BIHAR,GAYA,24-07-2025,24.6,84.7,7.46
BIHAR,GAYA,25-07-2025,24.6,84.7,5.59
BIHAR,GAYA,26-07-2025,24.6,84.7,10.37
BIHAR,GAYA,27-07-2025,24.6,84.7,7.24
BIHAR,GAYA,28-07-2025,24.6,84.7,6.83
BIHAR,GAYA,29-07-2025,24.6,84.7,10.66
BIHAR,GAYA,30-07-2025,24.6,84.7,4.65
BIHAR,GAYA,31-07-2025,24.6,84.7,8.11
BIHAR,GAYA,01-08-2025,24.6,84.7,8.71
BIHAR,GAYA,02-08-2025,24.6,84.7,5.33
BIHAR,GAYA,03-08-2025,24.6,84.7,9.07
BIHAR,GAYA,04-08-2025,24.6,84.7,7.78
BIHAR,GAYA,05-08-2025,24.6,84.7,11.05
BIHAR,GAYA,06-08-2025,24.6,84.7,11.83
BIHAR,GAYA,07-08-2025,24.6,84.7,9.29
BIHAR,GAYA,08-08-2025,24.6,84.7,5.9
BIHAR,GAYA,09-08-2025,24.6,84.7,9.73
BIHAR,GAYA,10-08-2025,24.6,84.7,8.87
BIHAR,GAYA,11-08-2025,24.6,84.7,6.23
BIHAR,GAYA,12-08-2025,24.6,84.7,10.64
BIHAR,GAYA,13-08-2025,24.6,84.7,12.03
BIHAR,GAYA,14-08-2025,24.6,84.7,11.54
BIHAR,GAYA,15-08-2025,24.6,84.7,8.68
BIHAR,GAYA,16-08-2025,24.6,84.7,11.26
BIHAR,GAYA,17-08-2025,24.6,84.7,8.59
BIHAR,GAYA,18-08-2025,24.6,84.7,9.72
BIHAR,GAYA,19-08-2025,24.6,84.7,10.62
BIHAR,GAYA,20-08-2025,24.6,84.7,8.42
BIHAR,GAYA,21-08-2025,24.6,84.7,8.25
BIHAR,GAYA,22-08-2025,24.6,84.7,8.56
BIHAR,GAYA,23-08-2025,24.6,84.7,6.59
BIHAR,GAYA,24-08-2025,24.6,84.7,7.26
BIHAR,GAYA,25-08-2025,24.6,84.7,5.26
BIHAR,GAYA,26-08-2025,24.6,84.7,5.47
BIHAR,GAYA,27-08-2025,24.6,84.7,7.69
BIHAR,GAYA,28-08-2025,24.6,84.7,5.38
BIHAR,GAYA,29-08-2025,24.6,84.7,3.4
BIHAR,GAYA,30-08-2025,24.6,84.7,3.2
BIHAR,GAYA,31-08-2025,24.6,84.7,6.47
BIHAR,GAYA,01-09-2025,24.6,84.7,6.99
BIHAR,GAYA,02-09-2025,24.6,84.7,3.68
BIHAR,GAYA,03-09-2025,24.6,84.7,5.55
BIHAR,GAYA,04-09-2025,24.6,84.7,4.42
BIHAR,GAYA,05-09-2025,24.6,84.7,2.8
BIHAR,GAYA,06-09-2025,24.6,84.7,11.44
BIHAR,GAYA,07-09-2025,24.6,84.7,10.7
BIHAR,GAYA,08-09-2025,24.6,84.7,6.52
BIHAR,GAYA,09-09-2025,24.6,84.7,6.07
BIHAR,GAYA,10-09-2025,24.6,84.7,4.97
BIHAR,GAYA,11-09-2025,24.6,84.7,4.43
BIHAR,GAYA,12-09-2025,24.6,84.7,4.66
BIHAR,GAYA,13-09-2025,24.6,84.7,4.32
BIHAR,GAYA,14-09-2025,24.6,84.7,5.55
BIHAR,GAYA,15-09-2025,24.6,84.7,5.78
BIHAR,GAYA,16-09-2025,24.6,84.7,6.81
BIHAR,GAYA,17-09-2025,24.6,84.7,6.61
BIHAR,GAYA,18-09-2025,24.6,84.7,6.54
BIHAR,GAYA,19-09-2025,24.6,84.7,5
BIHAR,GAYA,20-09-2025,24.6,84.7,2.96
BIHAR,GAYA,21-09-2025,24.6,84.7,4.69
BIHAR,GAYA,22-09-2025,24.6,84.7,7.59
BIHAR,GAYA,23-09-2025,24.6,84.7,9.27
BIHAR,GAYA,24-09-2025,24.6,84.7,5.22
BIHAR,GAYA,25-09-2025,24.6,84.7,9
BIHAR,GAYA,26-09-2025,24.6,84.7,5.52
BIHAR,GAYA,27-09-2025,24.6,84.7,3.35
BIHAR,GAYA,28-09-2025,24.6,84.7,4.51
BIHAR,GAYA,29-09-2025,24.6,84.7,5.78
BIHAR,GAYA,30-09-2025,24.6,84.7,4.19
BIHAR,GAYA,01-10-2025,24.6,84.7,3.7
BIHAR,GAYA,02-10-2025,24.6,84.7,5.12
BIHAR,GAYA,03-10-2025,24.6,84.7,3.88
BIHAR,GAYA,04-10-2025,24.6,84.7,4.74
BIHAR,GAYA,05-10-2025,24.6,84.7,1.65
BIHAR,GAYA,06-10-2025,24.6,84.7,2.03
BIHAR,GAYA,07-10-2025,24.6,84.7,2.37
BIHAR,GAYA,08-10-2025,24.6,84.7,2.25
BIHAR,GAYA,09-10-2025,24.6,84.7,3.99
BIHAR,GAYA,10-10-2025,24.6,84.7,2.1
BIHAR,GAYA,11-10-2025,24.6,84.7,0.39
BIHAR,GAYA,12-10-2025,24.6,84.7,1.54
BIHAR,GAYA,13-10-2025,24.6,84.7,1.15
BIHAR,GAYA,14-10-2025,24.6,84.7,5.22
BIHAR,GAYA,15-10-2025,24.6,84.7,0.22
BIHAR,GAYA,16-10-2025,24.6,84.7,0.2
BIHAR,GAYA,17-10-2025,24.6,84.7,2.05
BIHAR,GAYA,18-10-2025,24.6,84.7,0.95
BIHAR,GAYA,19-10-2025,24.6,84.7,0.66
BIHAR,GAYA,20-10-2025,24.6,84.7,1.29
BIHAR,GAYA,21-10-2025,24.6,84.7,0.33
BIHAR,GAYA,22-10-2025,24.6,84.7,0.45
BIHAR,GAYA,23-10-2025,24.6,84.7,0.09
BIHAR,GAYA,24-10-2025,24.6,84.7,1.32
BIHAR,GAYA,25-10-2025,24.6,84.7,2.7
BIHAR,GAYA,26-10-2025,24.6,84.7,0.39
BIHAR,GAYA,27-10-2025,24.6,84.7,0.21
BIHAR,GAYA,28-10-2025,24.6,84.7,0.01
BIHAR,GAYA,29-10-2025,24.6,84.7,0.69
BIHAR,GAYA,30-10-2025,24.6,84.7,1.21
BIHAR,GAYA,31-10-2025,24.6,84.7,0.65
BIHAR,GAYA,01-11-2025,24.6,84.7,0.6
BIHAR,GAYA,02-11-2025,24.6,84.7,0.27
BIHAR,GAYA,03-11-2025,24.6,84.7,0.06
BIHAR,GAYA,04-11-2025,24.6,84.7,0.04
BIHAR,GAYA,05-11-2025,24.6,84.7,0.38
BIHAR,GAYA,06-11-2025,24.6,84.7,0
BIHAR,GAYA,07-11-2025,24.6,84.7,0
BIHAR,GAYA,08-11-2025,24.6,84.7,1.13
BIHAR,GAYA,09-11-2025,24.6,84.7,0
BIHAR,GAYA,10-11-2025,24.6,84.7,0
BIHAR,GAYA,11-11-2025,24.6,84.7,0.14
BIHAR,GAYA,12-11-2025,24.6,84.7,0
BIHAR,GAYA,13-11-2025,24.6,84.7,0.05
BIHAR,GAYA,14-11-2025,24.6,84.7,0
BIHAR,GAYA,15-11-2025,24.6,84.7,0
BIHAR,GAYA,16-11-2025,24.6,84.7,0.01
BIHAR,GAYA,17-11-2025,24.6,84.7,0.06
BIHAR,GAYA,18-11-2025,24.6,84.7,0.75
BIHAR,GAYA,19-11-2025,24.6,84.7,0.91
BIHAR,GAYA,20-11-2025,24.6,84.7,0.02
BIHAR,GAYA,21-11-2025,24.6,84.7,0
BIHAR,GAYA,22-11-2025,24.6,84.7,0.01
BIHAR,GAYA,23-11-2025,24.6,84.7,0.19
BIHAR,GAYA,24-11-2025,24.6,84.7,0
BIHAR,GAYA,25-11-2025,24.6,84.7,0.77
BIHAR,GAYA,26-11-2025,24.6,84.7,0.45
BIHAR,GAYA,27-11-2025,24.6,84.7,0.04
BIHAR,GAYA,28-11-2025,24.6,84.7,0
BIHAR,GAYA,29-11-2025,24.6,84.7,0
BIHAR,GAYA,30-11-2025,24.6,84.7,0
BIHAR,GAYA,01-12-2025,24.6,84.7,0.2
BIHAR,GAYA,02-12-2025,24.6,84.7,0.1
BIHAR,GAYA,03-12-2025,24.6,84.7,0
BIHAR,GAYA,04-12-2025,24.6,84.7,0
BIHAR,GAYA,05-12-2025,24.6,84.7,0
BIHAR,GAYA,06-12-2025,24.6,84.7,0.01
BIHAR,GAYA,07-12-2025,24.6,84.7,0.14
BIHAR,GAYA,08-12-2025,24.6,84.7,0.61
BIHAR,GAYA,09-12-2025,24.6,84.7,0.07
BIHAR,GAYA,10-12-2025,24.6,84.7,0
BIHAR,GAYA,11-12-2025,24.6,84.7,0
BIHAR,GAYA,12-12-2025,24.6,84.7,0.05
BIHAR,GAYA,13-12-2025,24.6,84.7,0.14
BIHAR,GAYA,14-12-2025,24.6,84.7,0.75
BIHAR,GAYA,15-12-2025,24.6,84.7,0.08
BIHAR,GAYA,16-12-2025,24.6,84.7,0.33
BIHAR,GAYA,17-12-2025,24.6,84.7,0
BIHAR,GAYA,18-12-2025,24.6,84.7,0.2
BIHAR,GAYA,19-12-2025,24.6,84.7,0.01
BIHAR,GAYA,20-12-2025,24.6,84.7,0.01
BIHAR,GAYA,21-12-2025,24.6,84.7,0
BIHAR,GAYA,22-12-2025,24.6,84.7,0
BIHAR,GAYA,23-12-2025,24.6,84.7,0.5
BIHAR,GAYA,24-12-2025,24.6,84.7,1.29
BIHAR,GAYA,25-12-2025,24.6,84.7,0.81
BIHAR,GAYA,26-12-2025,24.6,84.7,0
BIHAR,GAYA,27-12-2025,24.6,84.7,0
BIHAR,GAYA,28-12-2025,24.6,84.7,0.41
BIHAR,GAYA,29-12-2025,24.6,84.7,0.78
BIHAR,GAYA,30-12-2025,24.6,84.7,0.19
BIHAR,GAYA,31-12-2025,24.6,84.7,0.06
BIHAR,GAYA,29-02-2025,24.6,84.95,0.08
BIHAR,GAYA,01-01-2025,24.6,84.95,0.49
BIHAR,GAYA,02-01-2025,24.6,84.95,0.61
BIHAR,GAYA,03-01-2025,24.6,84.95,0.55
BIHAR,GAYA,04-01-2025,24.6,84.95,0.07
BIHAR,GAYA,05-01-2025,24.6,84.95,0
BIHAR,GAYA,06-01-2025,24.6,84.95,0.32
BIHAR,GAYA,07-01-2025,24.6,84.95,0.08
BIHAR,GAYA,08-01-2025,24.6,84.95,0
BIHAR,GAYA,09-01-2025,24.6,84.95,0.28
BIHAR,GAYA,10-01-2025,24.6,84.95,0
BIHAR,GAYA,11-01-2025,24.6,84.95,0.09
BIHAR,GAYA,12-01-2025,24.6,84.95,0.83
BIHAR,GAYA,13-01-2025,24.6,84.95,0.14
BIHAR,GAYA,14-01-2025,24.6,84.95,0.1
BIHAR,GAYA,15-01-2025,24.6,84.95,0.03
BIHAR,GAYA,16-01-2025,24.6,84.95,0.03
BIHAR,GAYA,17-01-2025,24.6,84.95,0.04
BIHAR,GAYA,18-01-2025,24.6,84.95,0.13
BIHAR,GAYA,19-01-2025,24.6,84.95,0.31
BIHAR,GAYA,20-01-2025,24.6,84.95,0.53
BIHAR,GAYA,21-01-2025,24.6,84.95,0.07
BIHAR,GAYA,22-01-2025,24.6,84.95,0.11
BIHAR,GAYA,23-01-2025,24.6,84.95,1.01
BIHAR,GAYA,24-01-2025,24.6,84.95,1.64
BIHAR,GAYA,25-01-2025,24.6,84.95,0.05
BIHAR,GAYA,26-01-2025,24.6,84.95,0.07
BIHAR,GAYA,27-01-2025,24.6,84.95,0.16
BIHAR,GAYA,28-01-2025,24.6,84.95,0.26
BIHAR,GAYA,29-01-2025,24.6,84.95,0.29
BIHAR,GAYA,30-01-2025,24.6,84.95,0.55
BIHAR,GAYA,31-01-2025,24.6,84.95,0.08
BIHAR,GAYA,01-02-2025,24.6,84.95,0.14
BIHAR,GAYA,02-02-2025,24.6,84.95,0.18
BIHAR,GAYA,03-02-2025,24.6,84.95,0.03
BIHAR,GAYA,04-02-2025,24.6,84.95,0.72
BIHAR,GAYA,05-02-2025,24.6,84.95,0.4
BIHAR,GAYA,06-02-2025,24.6,84.95,0.2
BIHAR,GAYA,07-02-2025,24.6,84.95,0.04
BIHAR,GAYA,08-02-2025,24.6,84.95,0.35
BIHAR,GAYA,09-02-2025,24.6,84.95,0.93
BIHAR,GAYA,10-02-2025,24.6,84.95,0.29
BIHAR,GAYA,11-02-2025,24.6,84.95,0.75
BIHAR,GAYA,12-02-2025,24.6,84.95,1.5
BIHAR,GAYA,13-02-2025,24.6,84.95,0.31
BIHAR,GAYA,14-02-2025,24.6,84.95,0.39
BIHAR,GAYA,15-02-2025,24.6,84.95,0.55
BIHAR,GAYA,16-02-2025,24.6,84.95,0.75
BIHAR,GAYA,17-02-2025,24.6,84.95,0.48
BIHAR,GAYA,18-02-2025,24.6,84.95,0.53
BIHAR,GAYA,19-02-2025,24.6,84.95,0.24
BIHAR,GAYA,20-02-2025,24.6,84.95,0.16
BIHAR,GAYA,21-02-2025,24.6,84.95,0.03
BIHAR,GAYA,22-02-2025,24.6,84.95,0.05
BIHAR,GAYA,23-02-2025,24.6,84.95,0.25
BIHAR,GAYA,24-02-2025,24.6,84.95,0.3
BIHAR,GAYA,25-02-2025,24.6,84.95,0.44
BIHAR,GAYA,26-02-2025,24.6,84.95,0.33
BIHAR,GAYA,27-02-2025,24.6,84.95,0.21
BIHAR,GAYA,28-02-2025,24.6,84.95,0.62
BIHAR,GAYA,01-03-2025,24.6,84.95,0.65
BIHAR,GAYA,02-03-2025,24.6,84.95,0.37
BIHAR,GAYA,03-03-2025,24.6,84.95,0.13
BIHAR,GAYA,04-03-2025,24.6,84.95,0.22
BIHAR,GAYA,05-03-2025,24.6,84.95,0.02
BIHAR,GAYA,06-03-2025,24.6,84.95,0.25
BIHAR,GAYA,07-03-2025,24.6,84.95,0.43
BIHAR,GAYA,08-03-2025,24.6,84.95,0.17
BIHAR,GAYA,09-03-2025,24.6,84.95,0.05
BIHAR,GAYA,10-03-2025,24.6,84.95,0.43
BIHAR,GAYA,11-03-2025,24.6,84.95,0.5
BIHAR,GAYA,12-03-2025,24.6,84.95,0.03
BIHAR,GAYA,13-03-2025,24.6,84.95,0.36
BIHAR,GAYA,14-03-2025,24.6,84.95,1.28
BIHAR,GAYA,15-03-2025,24.6,84.95,1.45
BIHAR,GAYA,16-03-2025,24.6,84.95,0.05
BIHAR,GAYA,17-03-2025,24.6,84.95,0.11
BIHAR,GAYA,18-03-2025,24.6,84.95,0.12
BIHAR,GAYA,19-03-2025,24.6,84.95,0.29
BIHAR,GAYA,20-03-2025,24.6,84.95,0.47
BIHAR,GAYA,21-03-2025,24.6,84.95,0.41
BIHAR,GAYA,22-03-2025,24.6,84.95,1.58
BIHAR,GAYA,23-03-2025,24.6,84.95,0.34
BIHAR,GAYA,24-03-2025,24.6,84.95,0.43
BIHAR,GAYA,25-03-2025,24.6,84.95,0.08
BIHAR,GAYA,26-03-2025,24.6,84.95,0.06
BIHAR,GAYA,27-03-2025,24.6,84.95,0.07
BIHAR,GAYA,28-03-2025,24.6,84.95,0.04
BIHAR,GAYA,29-03-2025,24.6,84.95,0.02
BIHAR,GAYA,30-03-2025,24.6,84.95,0
BIHAR,GAYA,31-03-2025,24.6,84.95,0.28
BIHAR,GAYA,01-04-2025,24.6,84.95,0.68
BIHAR,GAYA,02-04-2025,24.6,84.95,0.03
BIHAR,GAYA,03-04-2025,24.6,84.95,0.14
BIHAR,GAYA,04-04-2025,24.6,84.95,0.17
BIHAR,GAYA,05-04-2025,24.6,84.95,0.16
BIHAR,GAYA,06-04-2025,24.6,84.95,0.01
BIHAR,GAYA,07-04-2025,24.6,84.95,0.19
BIHAR,GAYA,08-04-2025,24.6,84.95,0.13
BIHAR,GAYA,09-04-2025,24.6,84.95,0.02
BIHAR,GAYA,10-04-2025,24.6,84.95,0.26
BIHAR,GAYA,11-04-2025,24.6,84.95,1.18
BIHAR,GAYA,12-04-2025,24.6,84.95,0.03
BIHAR,GAYA,13-04-2025,24.6,84.95,0.11
BIHAR,GAYA,14-04-2025,24.6,84.95,0.2
BIHAR,GAYA,15-04-2025,24.6,84.95,0.85
BIHAR,GAYA,16-04-2025,24.6,84.95,0.36
BIHAR,GAYA,17-04-2025,24.6,84.95,0.17
BIHAR,GAYA,18-04-2025,24.6,84.95,0.3
BIHAR,GAYA,19-04-2025,24.6,84.95,0.29
BIHAR,GAYA,20-04-2025,24.6,84.95,0.38
BIHAR,GAYA,21-04-2025,24.6,84.95,0.42
BIHAR,GAYA,22-04-2025,24.6,84.95,0.3
BIHAR,GAYA,23-04-2025,24.6,84.95,0.4
BIHAR,GAYA,24-04-2025,24.6,84.95,1.24
BIHAR,GAYA,25-04-2025,24.6,84.95,1.4
BIHAR,GAYA,26-04-2025,24.6,84.95,0.18
BIHAR,GAYA,27-04-2025,24.6,84.95,0.24
BIHAR,GAYA,28-04-2025,24.6,84.95,0.15
BIHAR,GAYA,29-04-2025,24.6,84.95,0.21
BIHAR,GAYA,30-04-2025,24.6,84.95,0.18
BIHAR,GAYA,01-05-2025,24.6,84.95,0.27
BIHAR,GAYA,02-05-2025,24.6,84.95,0.59
BIHAR,GAYA,03-05-2025,24.6,84.95,0.27
BIHAR,GAYA,04-05-2025,24.6,84.95,0.56
BIHAR,GAYA,05-05-2025,24.6,84.95,1.15
BIHAR,GAYA,06-05-2025,24.6,84.95,2.13
BIHAR,GAYA,07-05-2025,24.6,84.95,0.37
BIHAR,GAYA,08-05-2025,24.6,84.95,1.16
BIHAR,GAYA,09-05-2025,24.6,84.95,0.93
BIHAR,GAYA,10-05-2025,24.6,84.95,0.64
BIHAR,GAYA,11-05-2025,24.6,84.95,0.44
BIHAR,GAYA,12-05-2025,24.6,84.95,1.2
BIHAR,GAYA,13-05-2025,24.6,84.95,1.15
BIHAR,GAYA,14-05-2025,24.6,84.95,0.77
BIHAR,GAYA,15-05-2025,24.6,84.95,0.15
BIHAR,GAYA,16-05-2025,24.6,84.95,0.51
BIHAR,GAYA,17-05-2025,24.6,84.95,0.2
BIHAR,GAYA,18-05-2025,24.6,84.95,0.43
BIHAR,GAYA,19-05-2025,24.6,84.95,1.1
BIHAR,GAYA,20-05-2025,24.6,84.95,1.37
BIHAR,GAYA,21-05-2025,24.6,84.95,1.07
BIHAR,GAYA,22-05-2025,24.6,84.95,0.85
BIHAR,GAYA,23-05-2025,24.6,84.95,1.99
BIHAR,GAYA,24-05-2025,24.6,84.95,0.83
BIHAR,GAYA,25-05-2025,24.6,84.95,0.93
BIHAR,GAYA,26-05-2025,24.6,84.95,1.6
BIHAR,GAYA,27-05-2025,24.6,84.95,2.91
BIHAR,GAYA,28-05-2025,24.6,84.95,5.53
BIHAR,GAYA,29-05-2025,24.6,84.95,1.27
BIHAR,GAYA,30-05-2025,24.6,84.95,0.51
BIHAR,GAYA,31-05-2025,24.6,84.95,4.23
BIHAR,GAYA,01-06-2025,24.6,84.95,1.12
BIHAR,GAYA,02-06-2025,24.6,84.95,1.68
BIHAR,GAYA,03-06-2025,24.6,84.95,1.63
BIHAR,GAYA,04-06-2025,24.6,84.95,2.28
BIHAR,GAYA,05-06-2025,24.6,84.95,2.26
BIHAR,GAYA,06-06-2025,24.6,84.95,2.78
BIHAR,GAYA,07-06-2025,24.6,84.95,4.13
BIHAR,GAYA,08-06-2025,24.6,84.95,2.47
BIHAR,GAYA,09-06-2025,24.6,84.95,3.02
BIHAR,GAYA,10-06-2025,24.6,84.95,0.91
BIHAR,GAYA,11-06-2025,24.6,84.95,1.92
BIHAR,GAYA,12-06-2025,24.6,84.95,1.74
BIHAR,GAYA,13-06-2025,24.6,84.95,2.2
BIHAR,GAYA,14-06-2025,24.6,84.95,3.35
BIHAR,GAYA,15-06-2025,24.6,84.95,5.41
BIHAR,GAYA,16-06-2025,24.6,84.95,3.43
BIHAR,GAYA,17-06-2025,24.6,84.95,6.83
BIHAR,GAYA,18-06-2025,24.6,84.95,8.01
BIHAR,GAYA,19-06-2025,24.6,84.95,8.08
BIHAR,GAYA,20-06-2025,24.6,84.95,8.83
BIHAR,GAYA,21-06-2025,24.6,84.95,9.35
BIHAR,GAYA,22-06-2025,24.6,84.95,5.88
BIHAR,GAYA,23-06-2025,24.6,84.95,7.54
BIHAR,GAYA,24-06-2025,24.6,84.95,8.03
BIHAR,GAYA,25-06-2025,24.6,84.95,8.91
BIHAR,GAYA,26-06-2025,24.6,84.95,6.35
BIHAR,GAYA,27-06-2025,24.6,84.95,7.42
BIHAR,GAYA,28-06-2025,24.6,84.95,10.41
BIHAR,GAYA,29-06-2025,24.6,84.95,9.23
BIHAR,GAYA,30-06-2025,24.6,84.95,8.58
BIHAR,GAYA,01-07-2025,24.6,84.95,7.33
BIHAR,GAYA,02-07-2025,24.6,84.95,6.86
BIHAR,GAYA,03-07-2025,24.6,84.95,10.03
BIHAR,GAYA,04-07-2025,24.6,84.95,15.06
BIHAR,GAYA,05-07-2025,24.6,84.95,16.47
BIHAR,GAYA,06-07-2025,24.6,84.95,11.77
BIHAR,GAYA,07-07-2025,24.6,84.95,8.56
BIHAR,GAYA,08-07-2025,24.6,84.95,7.61
BIHAR,GAYA,09-07-2025,24.6,84.95,6.71
BIHAR,GAYA,10-07-2025,24.6,84.95,7.05
BIHAR,GAYA,11-07-2025,24.6,84.95,8.95
BIHAR,GAYA,12-07-2025,24.6,84.95,11.79
BIHAR,GAYA,13-07-2025,24.6,84.95,4.38
BIHAR,GAYA,14-07-2025,24.6,84.95,8.77
BIHAR,GAYA,15-07-2025,24.6,84.95,8.64
BIHAR,GAYA,16-07-2025,24.6,84.95,12.92
BIHAR,GAYA,17-07-2025,24.6,84.95,9.17
BIHAR,GAYA,18-07-2025,24.6,84.95,6.99
BIHAR,GAYA,19-07-2025,24.6,84.95,5.5
BIHAR,GAYA,20-07-2025,24.6,84.95,8.99
BIHAR,GAYA,21-07-2025,24.6,84.95,6.47
