STATE,District,Dist_Code,TEHSIL,lat,lon,date,Tmax_mean,Tmax_Std,Tmin_Mean,Tmin_Std,IMD_pr_Mean,IMD_pr_std
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-02,37.7,4.01,21.24,2.45,0.39,2.11
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-03,38.03,3.21,21.22,2.39,0.17,0.5
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-04,38.35,3.03,21.19,2.32,0.93,4.69
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-05,37.57,2.93,21.12,1.87,0.72,1.86
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-06,38.27,2.67,21.5,1.95,0.12,0.46
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-07,38.91,2.96,21.51,1.98,0.58,2.23
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-08,38.9,2.74,21.98,2.33,0.43,1.69
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-09,39.1,2.47,22.71,2.12,0.75,3.62
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-10,39.03,2.64,23.17,2.58,0.09,0.32
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-11,38.79,2.46,22.8,2.32,0.22,0.47
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-12,38.59,2.94,22.88,2.47,0.37,1.63
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-13,38.64,3.07,22.67,2.41,0.92,3.12
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-14,39.09,2.8,22.56,2.55,0.64,1.57
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-15,39.49,2.7,23.04,2.26,0.08,0.29
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-16,39.44,2.33,23.04,2.62,0.6,3.05
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-17,39.63,2.75,23.38,2.41,0.33,1.82
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-18,39.58,2.91,23.34,2.26,0.12,0.42
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-19,39.92,3.33,23.85,2.06,0.25,1.36
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-20,39.93,2.81,23.8,2.55,1.52,4.84
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-21,39.85,3.12,23.53,2.11,1.35,5.2
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-22,39.98,3.31,23.47,1.85,0.84,2.27
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-23,39.36,3.23,23.63,2.21,0.66,1.7
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-24,39.11,3.58,23.4,2.55,1.87,4.25
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-25,39.8,3.63,23.73,2.59,1.19,4.01
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-26,40.3,2.91,23.7,2.19,0.16,0.75
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-27,40.31,2.77,24.04,2.29,1.67,4.95
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-28,40.38,2.6,24.18,2.09,0.13,0.38
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-29,39.88,2.99,23.7,2.01,1.68,4.93
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-30,39.59,3.38,23.81,2.03,1.2,4.71
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,05-31,40.37,3.55,24.49,1.95,0.27,0.58
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-01,39.56,3.91,24.29,2.49,1.15,3.39
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-02,39.57,3.45,24.17,2.35,0.8,2.29
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-03,39.85,3.44,24.34,2.21,0.62,3.17
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-04,40.09,3.54,24.36,2.18,0.54,1.79
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-05,40.14,3.7,24.34,2.72,1.01,2.98
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-06,39.88,3.06,24.58,2.05,1.24,3.37
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-07,39.71,2.97,24.73,1.96,1.23,3.38
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-08,40.06,3.7,25.02,2.21,0.89,2.63
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-09,40.67,3.2,25.48,2.07,0.92,4.27
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-10,40.55,3.07,25.97,2,1.88,6.05
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-11,40.36,2.89,26.16,2.03,1.59,4.98
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-12,40.66,2.39,25.98,1.68,0.58,2.84
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-13,39.6,2.82,26.16,1.72,2.13,5.09
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-14,39.7,2.55,25.81,1.76,1.68,3.81
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-15,38.71,3.34,25.59,1.84,1.13,2.63
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-16,38.35,3.63,25.14,2.09,4.36,12.41
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-17,37.95,3.73,25.18,2.42,2.78,7.88
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-18,37.5,3.48,25.11,2.29,1.83,3.83
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-19,38.38,2.94,25.79,1.96,1.57,4.37
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-20,38.14,3.09,25.52,1.5,2.71,7.4
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-21,38.25,3.4,25.71,1.94,1.95,3.41
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-22,38.52,3.08,26.02,2.05,2.14,6.11
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-23,38.59,2.8,26.49,1.85,3.31,7.05
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-24,38.41,2.64,26.63,1.51,1.86,4.15
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-25,37.78,2.9,25.91,1.73,1.66,4.26
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-26,37.71,2.85,26.34,1.58,2.13,6.24
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-27,37.39,2.87,26.43,1.4,3.64,8.77
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-28,37.6,3.04,26.16,1.55,3.16,6.74
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-29,37.07,2.95,26.32,1.28,2.07,5.32
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,06-30,36.76,2.73,25.92,1.56,7.58,13.17
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-01,36.54,2.78,26.33,1.55,3.75,9.04
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-02,36.85,2.45,26.29,1.5,2.96,11.04
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-03,36.5,2.22,26.13,1.39,0.9,2.99
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-04,36.51,2.25,26.02,1.35,4.34,10.75
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-05,36.48,2.14,25.63,1.57,3.19,7.49
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-06,35.55,2.59,25.67,1.42,2.05,4.07
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-07,36.18,2.42,25.8,1.26,3.55,6.82
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-08,36.22,2.64,26.28,1.3,3.16,11.14
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-09,36.12,2.07,26.23,1.26,2.6,6.2
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-10,35.99,2.3,26.29,1.39,2.74,5.88
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-11,36.27,2.28,26.37,1.46,3.13,7.99
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-12,35.25,2.24,26.01,1.33,7.47,14.63
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-13,35.55,1.77,25.81,1.38,4.61,6.61
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-14,35.13,1.62,25.76,1.17,4.13,7.73
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-15,35.08,1.67,25.99,1.03,3.11,6.65
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-16,34.91,2.11,26.15,1.17,3.29,9.35
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-17,34.52,1.91,26.06,1.22,3.95,9.68
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-18,35.44,1.85,26.35,1.15,1.95,4.91
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-19,35.55,2.12,26.37,1.01,1.07,2.3
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-20,35.28,1.92,26.26,1.06,5.53,12.86
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-21,35.03,2.34,25.92,1.28,8.6,20.75
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-22,34.47,2.18,26.07,1.09,2.88,4.34
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-23,34.81,1.85,26.02,1.07,4.14,9.02
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-24,35.04,1.46,26.46,0.94,1.31,2.48
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-25,35.12,1.69,26.32,0.73,2.43,6.09
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-26,34.84,1.55,26.17,0.85,3.21,8.63
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-27,34.18,1.7,26.31,0.85,4.13,10.63
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-28,34.08,2.1,26.07,1.11,3.1,9.83
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-29,33.89,1.89,25.83,1,1.72,3.58
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-30,34.3,1.6,25.99,0.79,4.61,8.02
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,07-31,34.26,1.92,25.95,0.91,2.27,3.96
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-01,33.65,1.97,25.75,0.99,3.52,6.42
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-02,34.29,1.83,25.73,0.95,3.55,5.73
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-03,34.17,2.1,25.78,1.07,5.29,12.04
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-04,33.64,2.04,25.96,1,5.11,10.05
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-05,33.96,1.54,26.02,0.84,3.56,8.18
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-06,33.95,1.65,25.56,0.77,3.69,10.98
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-07,33.67,1.52,25.87,0.97,5.11,11.97
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-08,34.55,1.67,26.08,0.92,1.79,4.47
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-09,34.32,1.61,25.75,0.8,3.33,7.06
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-10,34.11,1.7,25.92,0.83,4.32,10.88
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-11,34.21,1.83,26.03,0.93,1.08,1.96
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-12,34.06,1.55,25.76,0.97,3.09,5.97
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-13,33.72,1.71,25.63,1.13,3,8.36
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-14,33.81,1.95,25.62,1.03,4.32,10
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-15,33.32,2.01,25.17,0.88,4.96,11.28
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-16,33.91,1.61,25.46,0.83,1.23,2.45
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-17,34.03,1.7,25.59,0.84,2.3,6.89
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-18,34.69,1.39,25.61,1.03,4.69,15.19
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-19,34.35,1.34,25.6,0.96,1.6,3.85
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-20,34.16,1.51,25.42,0.88,1.75,3.96
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-21,34.14,1.71,25.35,0.86,2.24,4.93
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-22,34.56,1.65,25.48,0.97,2.79,4.76
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-23,34.06,1.71,25.29,0.85,3.64,8.8
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-24,34.17,2.06,25.16,0.79,1.47,3.48
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-25,34.12,1.97,25.22,0.94,3.71,16.59
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-26,34.46,1.77,25.4,0.88,3.67,9.7
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-27,34.7,1.73,25.27,0.76,4.45,9.89
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-28,34.27,1.56,25.04,0.8,4.55,11.32
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-29,33.98,1.75,24.85,0.83,4.92,8.72
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-30,34.39,1.47,24.89,0.83,2.22,4.32
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,08-31,34.31,1.88,24.77,1.05,2.7,8.98
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-01,34.18,2.18,24.83,0.95,3.28,8.41
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-02,34.33,2.2,24.65,1.07,5.57,15
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-03,33.88,2.07,24.5,1.19,6.33,14.51
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-04,34.03,2.31,24.46,1.02,3.9,12.92
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-05,34.61,2.19,24.27,1.07,5.18,14.42
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-06,34.58,1.82,23.93,1.43,3.45,7.68
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-07,34.47,1.91,24.14,1.36,4.52,15.88
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-08,33.92,2.16,24.23,1.23,1.25,3.44
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-09,34.33,1.91,24.49,1.07,1.34,4.73
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-10,34.2,2.04,24.2,1.1,2.34,6.51
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-11,34.22,2.24,24.06,1.09,2.79,6.38
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-12,34.2,1.83,23.83,1.26,2.96,7.94
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-13,34.12,2.09,23.99,1.36,3.73,10.41
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-14,34.34,2.07,24.03,1.29,3.79,14.06
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-15,34.25,1.8,23.61,1.25,1.77,5.3
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-16,34.03,1.75,23.12,1.25,3.69,12.14
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-17,34.27,1.43,23.31,1.19,1.53,5.35
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-18,34.08,1.89,23.06,1.25,2.93,6.74
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-19,33.98,2.32,22.91,1.42,2.24,7.64
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-20,34.11,1.88,23.02,1.51,1.42,4.42
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-21,34.24,1.53,22.88,1.24,2.53,11.86
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-22,33.71,2.23,22.78,1.2,2.4,6.83
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-23,33.33,2.38,22.25,1.46,3.61,9.69
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-24,33.39,2.25,22.09,1.42,3.71,10.64
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-25,33.86,1.77,21.83,1.26,3.31,14.32
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-26,33.8,1.4,21.85,1.41,0.47,2.48
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-27,34.13,1.35,21.87,1.26,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-28,34.28,1.27,21.93,1.25,0.23,1.15
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-29,34.23,1.5,21.44,1.54,0.39,1.25
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,09-30,34.14,1.74,21.19,1.59,0.14,0.71
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-01,34.2,1.64,21.15,1.57,0.09,0.49
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-02,34.38,1.26,21.02,1.73,0.62,2.34
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-03,34.23,1.61,20.56,1.59,0.44,1.35
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-04,33.91,1.91,20.3,1.65,0.79,3.98
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-05,33.92,2.09,19.77,1.48,2.19,7.6
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-06,33.63,2.42,19.8,1.37,0.06,0.31
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-07,33.76,2.28,19.68,1.51,0.7,3.06
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-08,33.69,2,19.51,1.56,0.1,0.54
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-09,33.78,1.7,19.17,1.71,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-10,33.7,1.57,19.03,1.47,0.6,2.24
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-11,33.25,2.2,18.36,1.4,0.22,0.92
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-12,33.47,1.85,18.14,1.43,0.51,2.77
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-13,33.2,1.68,17.87,1.39,0.03,0.15
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-14,33.13,1.98,18.09,1.34,0.59,3.25
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-15,33.03,1.58,17.24,1.36,0.49,2.47
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-16,32.86,2.1,17.05,1.27,1.48,4.72
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-17,32.39,2.46,16.86,1.38,1.8,8.52
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-18,32.36,2.45,16.7,1.34,0.25,1.03
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-19,32.56,1.67,16.35,1.32,0.03,0.15
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-20,32.38,1.59,16.35,1.27,0.13,0.5
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-21,31.99,1.73,16.28,1.4,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-22,31.67,1.66,15.88,1.22,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-23,31.48,1.7,15.26,1.5,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-24,31.29,2.02,15.22,1.42,0.08,0.44
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-25,31.22,1.44,14.92,1.53,0.27,1.46
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-26,31.19,1.34,14.82,1.25,0.1,0.55
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-27,31.02,1.59,14.62,1.21,0.02,0.09
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-28,30.89,1.53,14.33,1.58,0.44,2.43
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-29,30.71,1.64,13.97,1.64,0.27,1.45
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-30,30.67,1.82,14.16,1.64,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,10-31,30.53,1.31,13.86,1.65,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-01,30.42,1.3,13.8,1.5,0.01,0.07
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-02,30.04,1.45,13.71,1.44,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-03,29.88,1.57,13.66,1.45,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-04,29.6,1.09,13.35,1.29,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-05,29.24,1.17,13.26,1.55,0.06,0.25
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-06,29.16,1.13,12.85,1.52,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-07,28.74,1.75,12.74,1.61,0.13,0.64
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-08,28.71,1.32,12.1,1.83,0.03,0.13
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-09,28.48,1.31,12.22,1.76,0.26,1.44
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-10,28.27,1.66,11.98,1.81,0.13,0.63
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-11,27.96,1.37,11.48,1.72,0.35,1.9
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-12,27.92,1.13,11.42,1.58,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-13,27.45,1.48,11.14,1.57,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-14,27.15,1.47,11.17,1.64,0.02,0.09
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-15,26.94,1.48,10.9,1.64,0.07,0.36
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-16,26.82,1.83,10.68,1.61,0.28,1.06
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-17,26.89,1.7,10.42,1.51,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-18,26.72,1.5,9.9,1.58,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-19,26.53,1.43,9.56,1.35,0.01,0.04
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-20,26.46,1.41,9.22,1.33,0.02,0.11
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-21,26.38,1.57,9.02,1.39,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-22,26.07,1.64,9.08,1.56,0.25,1.35
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-23,26.04,1.51,9.45,1.79,0.14,0.55
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-24,26.16,1.5,9.37,1.72,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-25,25.67,2.01,8.93,1.59,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-26,25.49,1.99,9.02,1.63,0.25,0.96
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-27,25.11,2.04,8.84,1.66,0.37,2.02
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-28,25.01,1.85,8.61,1.62,0.19,0.98
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-29,24.94,1.65,8.25,1.49,0.03,0.17
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,11-30,24.82,1.66,8.01,1.68,0.14,0.41
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-01,24.55,1.59,7.67,1.81,0.11,0.52
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-02,24.19,1.89,7.76,1.74,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-03,24.37,1.52,7.84,1.58,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-04,24.32,1.69,7.79,1.62,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-05,23.91,1.73,7.51,1.51,0.03,0.18
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-06,24,1.35,7.32,1.4,0.07,0.41
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-07,23.8,1.14,7.01,1.7,0.22,1.21
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-08,23.68,1.74,6.83,1.89,0.76,4.14
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-09,23.14,2.07,7.13,2.05,0.64,3.29
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-10,22.63,2.05,7.21,1.93,0.16,0.86
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-11,22.52,1.89,6.94,2.07,0.19,0.65
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-12,21.59,2.41,6.85,2.03,0.38,1.33
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-13,21.39,2.62,6.69,1.89,0.42,2.16
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-14,21.27,2.6,6.46,1.67,0.82,2.5
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-15,21.58,2.5,6.37,2.03,0.26,1.31
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-16,21.01,2.9,5.66,2.04,0,0.02
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-17,21.29,2.75,5.91,1.89,0.1,0.54
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-18,21.22,2.99,5.96,2.18,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-19,21.07,2.71,5.87,2.39,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-20,20.43,2.46,6,2.08,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-21,20.53,2.74,5.88,1.93,0,0
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-22,20.38,2.61,5.76,1.83,0.13,0.73
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-23,20.06,2.81,5.83,1.68,0.23,1.25
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-24,19.9,2.49,5.35,1.67,0.07,0.36
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-25,19.41,2.74,5.51,1.67,0.01,0.05
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-26,19.35,2.47,5.53,1.67,0.15,0.69
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-27,19.32,2.86,5.15,1.64,0.13,0.69
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-28,19.27,2.99,5.19,1.73,0.42,2.26
PUNJAB,BARNALA,D520,BARNALA,30.5,75.5,12-29,18.63,2.74,4.94,1.64,0,0
