 date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Std
02-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.64
03-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.62
04-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.8
05-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.75
06-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.77
07-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.83
08-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.92
09-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.11
10-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.16
11-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.98
12-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.87
13-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.75
14-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2
15-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.99
16-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.31
17-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.13
18-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.32
19-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.14
20-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.91
21-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.67
22-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.57
23-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.72
24-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.69
25-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.74
26-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.88
27-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.95
28-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.86
29-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.82
30-11-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.93
01-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.03
02-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.17
03-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.25
04-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.91
05-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.7
06-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.99
07-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.01
08-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2
09-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.04
10-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.17
11-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.01
12-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.21
13-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.23
14-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.14
15-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.99
16-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.88
17-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.88
18-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.75
19-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.12
20-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.1
21-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.06
22-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.23
23-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.01
24-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.67
25-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.72
26-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.72
27-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.69
28-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.04
29-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.98
30-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,1.95
31-12-2025,26.5,81.5,AMETHI,UTTAR PRADESH,D680,AMETHI,2.34
01-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.56
02-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.11
03-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.51
04-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.41
05-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.23
06-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.47
07-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.05
08-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,3.06
09-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.82
10-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.5
11-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.11
12-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.9
13-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.17
14-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.24
15-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.24
16-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.63
17-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.87
18-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.97
19-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.38
20-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.94
21-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.77
22-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.14
23-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.53
24-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
25-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.18
26-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.12
27-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.02
28-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.01
29-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.2
30-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.26
31-01-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.43
01-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.2
02-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.98
03-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.67
04-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.97
05-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.18
06-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.12
07-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.24
08-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.04
09-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.24
10-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.3
11-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.32
12-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.32
13-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.22
14-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.33
15-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.35
16-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.83
17-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.95
18-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.27
19-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.3
20-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.51
21-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.22
22-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.82
23-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.11
24-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.26
25-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.36
26-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.08
27-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.11
28-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.3
29-02-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.18
01-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.38
02-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.15
03-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
04-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.12
05-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.41
06-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.27
07-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.18
08-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
09-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.27
10-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.85
11-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.86
12-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.98
13-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.87
14-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.97
15-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.22
16-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.32
17-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.85
18-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2
19-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.09
20-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.14
21-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.92
22-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.9
23-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.87
24-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.99
25-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.08
26-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.86
27-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.89
28-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.33
29-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.67
30-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.66
31-03-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.85
01-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.86
02-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.84
03-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2
04-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.28
05-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.05
06-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.06
07-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.89
08-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.59
09-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.57
10-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
11-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.07
12-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.87
13-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.01
14-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.76
15-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.72
16-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.78
17-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.03
18-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.19
19-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.14
20-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.26
21-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.19
22-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.18
23-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.6
24-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.55
25-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.87
26-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.59
27-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.55
28-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.38
29-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.28
30-04-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.35
01-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.86
02-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.06
03-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.29
04-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.03
05-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.59
06-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.64
07-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.68
08-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.56
09-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.53
10-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.18
11-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.24
12-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.99
13-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.79
14-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.87
15-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.74
16-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.78
17-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.93
18-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.89
19-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.11
20-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.06
21-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.81
22-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.91
23-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.73
24-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.95
25-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.77
26-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.44
27-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.89
28-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.12
29-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.98
30-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.16
31-05-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.82
01-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.78
02-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.88
03-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.68
04-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.87
05-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.04
06-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.77
07-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.63
08-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.52
09-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.57
10-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.81
11-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.79
12-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.69
13-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.62
14-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.73
15-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.88
16-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,2.02
17-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.83
18-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.75
19-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.81
20-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.67
21-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.61
22-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.72
23-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.78
24-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.6
25-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.3
26-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.45
27-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.5
28-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.5
29-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.43
30-06-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.59
01-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.51
02-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.36
03-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.11
04-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.08
05-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.18
06-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.21
07-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.29
08-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.35
09-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.25
10-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.3
11-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.35
12-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.3
13-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.11
14-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.09
15-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.11
16-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.05
17-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.1
18-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.22
19-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.08
20-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.93
21-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.11
22-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.03
23-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.99
24-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.01
25-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.03
26-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.12
27-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.14
28-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.14
29-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.95
30-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,1.04
31-07-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.96
01-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.85
02-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.87
03-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.75
04-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.81
05-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.75
06-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.74
07-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.76
08-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.99
09-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.8
10-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.82
11-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.69
12-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.64
13-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.72
14-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.78
15-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.79
16-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.85
17-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.98
18-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.84
19-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.71
20-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.73
21-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.83
22-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.93
23-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.87
24-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.69
25-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.62
26-08-2025,26.5,79.5,AURAIYA,UTTAR PRADESH,D682,AURAIYA,0.65
