date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmax_Std
15-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,0.96
16-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.29
17-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.49
18-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.49
19-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.4
20-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.15
21-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.12
22-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.16
23-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.14
24-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.03
25-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,0.91
26-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,0.87
27-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.01
28-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.21
29-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.52
30-11-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.35
01-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.26
02-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.03
03-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.23
04-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.13
05-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.43
06-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.38
07-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.61
08-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.96
09-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.93
10-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.9
11-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.72
12-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.87
13-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.11
14-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,1.91
15-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2
16-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.18
17-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.32
18-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.69
19-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.86
20-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.73
21-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,3.04
22-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.7
23-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.54
24-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.76
25-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,2.55
26-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,3.04
27-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,3.11
28-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,3.14
29-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,3.27
30-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,3.36
31-12-2025,26.5,82.5,AMBEDKAR NAGAR,UTTAR PRADESH,D679,AKBARPUR,3.07
01-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.03
02-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.06
03-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.26
04-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.19
05-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.77
06-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.41
07-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.69
08-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.5
09-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.33
10-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.33
11-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.3
12-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.96
13-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.06
14-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.38
15-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.15
16-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.45
17-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.52
18-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.6
19-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.73
20-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.26
21-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.16
22-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.92
23-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.86
24-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.63
25-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.53
26-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.56
27-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.45
28-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.18
29-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.27
30-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.31
31-01-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.47
01-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.45
02-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.5
03-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.91
04-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.11
05-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.13
06-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.02
07-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.99
08-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.15
09-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2
10-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.04
11-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.59
12-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.36
13-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.31
14-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.65
15-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.51
16-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.53
17-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.1
18-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.99
19-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.05
20-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.78
21-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.25
22-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.52
23-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.3
24-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.6
25-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.53
26-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.27
27-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.51
28-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.55
29-02-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.78
01-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.69
02-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.6
03-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.66
04-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.72
05-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.59
06-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.22
07-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.48
08-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.98
09-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.86
10-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.61
11-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.19
12-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.26
13-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.62
14-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.43
15-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.67
16-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2
17-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.27
18-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.12
19-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.24
20-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.55
21-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.59
22-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.2
23-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.17
24-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.28
25-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.14
26-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.19
27-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.25
28-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.78
29-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.79
30-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.49
31-03-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.54
01-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.47
02-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.95
03-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.36
04-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.52
05-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.38
06-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.1
07-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.24
08-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.03
09-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.06
10-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.35
11-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.28
12-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.14
13-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.2
14-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.06
15-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.27
16-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.97
17-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.55
18-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.64
19-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.56
20-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.46
21-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.71
22-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.44
23-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.38
24-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.61
25-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.84
26-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.32
27-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.81
28-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.68
29-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.66
30-04-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.21
01-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.32
02-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.64
03-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.32
04-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.42
05-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.51
06-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.36
07-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.6
08-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.18
09-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.18
10-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.46
11-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.29
12-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.39
13-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.35
14-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.27
15-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.51
16-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.28
17-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.2
18-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.29
19-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.97
20-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.09
21-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.03
22-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.01
23-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.92
24-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.98
25-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.25
26-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.98
27-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3
28-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.52
29-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.53
30-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.3
31-05-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.23
01-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.94
02-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.69
03-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.98
04-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.29
05-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.08
06-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.19
07-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.48
08-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.47
09-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.31
10-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.01
11-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.73
12-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.15
13-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.12
14-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.68
15-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,4.11
16-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.97
17-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.81
18-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.75
19-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.95
20-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,3.32
21-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.77
22-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.7
23-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.45
24-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.07
25-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.56
26-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.31
27-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.51
28-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.56
29-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.96
30-06-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.75
01-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2
02-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.92
03-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.66
04-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.77
05-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.26
06-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.3
07-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.02
08-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.15
09-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.27
10-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.34
11-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.35
12-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.19
13-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.97
14-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.13
15-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.86
16-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.05
17-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.01
18-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.26
19-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.95
20-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.74
21-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.65
22-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.48
23-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.55
24-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.84
25-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.84
26-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.85
27-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,2.12
28-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.7
29-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.7
30-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.56
31-07-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.52
01-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.43
02-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.35
03-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.69
04-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.62
05-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.42
06-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.31
07-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.18
08-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.38
09-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.44
10-08-2025,27.5,82.5,BALRAMPUR,UTTAR PRADESH,D688,BALRAMPUR,1.32
